config_id,model_name,iteration,stl_score,model_size,avg_bits,avg_pruning,stl_satisfied,timestamp,threshold_relaxation,robustness_coherence,robustness_attention,robustness_context,robustness_factual
461.0,gpt2,51335.0,0.0020542526617646,150.96621093749997,11.208333333333334,0.3812499999999999,True,20250317_122440,0.0,0.0020542526617646,0.2370496541261673,0.2583145201206207,0.0598023980855941
462.0,gpt2,51338.0,0.0007680737762711,149.95371093749998,11.208333333333334,0.3791666666666666,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
463.0,gpt2,51356.0,0.0007680737762711,149.95371093749998,11.208333333333334,0.3812499999999999,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
464.0,gpt2,51358.0,0.0007680737762711,150.9662109375,11.208333333333334,0.3812499999999999,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
465.0,gpt2,51375.0,0.0007680737762711,150.06621093749996,11.208333333333334,0.3854166666666667,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
466.0,gpt2,51405.0,0.0007680737762711,149.93261718749997,11.395833333333334,0.3875,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
467.0,gpt2,51405.0,0.0007680737762711,150.10136718749996,11.395833333333334,0.3833333333333333,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
468.0,gpt2,51410.0,0.0029785716906189,150.0662109375,11.208333333333334,0.3854166666666667,True,20250317_122440,0.0,0.0029785716906189,0.2355780154466629,0.2558071911334991,0.0337008088827133
469.0,gpt2,51419.0,0.0007680737762711,151.41621093749998,11.208333333333334,0.3791666666666666,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
470.0,gpt2,51425.0,0.0007680737762711,149.75683593749997,11.229166666666666,0.3875,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
471.0,gpt2,51425.0,0.0007680737762711,150.09433593749998,11.229166666666666,0.3812499999999999,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
472.0,gpt2,51428.0,0.0020542526617646,150.96621093749997,11.208333333333334,0.3812499999999999,True,20250317_122440,0.0,0.0020542526617646,0.2370496541261673,0.2583145201206207,0.0598023980855941
473.0,gpt2,51433.0,0.0007680737762711,151.86621093749997,11.208333333333334,0.3770833333333334,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
474.0,gpt2,51434.0,0.0007680737762711,149.72167968749997,11.208333333333334,0.3770833333333334,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
475.0,gpt2,51441.0,0.0007680737762711,150.88183593749997,11.395833333333334,0.3875,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
476.0,gpt2,51441.0,0.0007680737762711,151.21933593749998,11.395833333333334,0.3854166666666667,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
477.0,gpt2,51459.0,0.0007680737762711,149.79199218749997,11.3125,0.3875,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
478.0,gpt2,51459.0,0.0007680737762711,149.90449218749998,11.3125,0.3833333333333333,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
479.0,gpt2,51469.0,0.0007680737762711,150.56542968749997,11.395833333333334,0.3875,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
480.0,gpt2,51469.0,0.0007680737762711,150.81855468749998,11.395833333333334,0.3854166666666667,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
481.0,gpt2,51484.0,0.0007680737762711,149.84121093749997,11.208333333333334,0.3833333333333333,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
482.0,gpt2,51488.0,0.0007680737762711,149.75683593749997,11.229166666666666,0.3875,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
483.0,gpt2,51488.0,0.0007680737762711,149.98183593749997,11.229166666666666,0.3833333333333333,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
484.0,gpt2,51503.0,0.0064985011704266,150.96621093749997,11.208333333333334,0.38125,True,20250317_122440,0.0,0.0067963683977723,0.2353173643350601,0.2546667158603668,0.0064985011704266
485.0,gpt2,51509.0,0.0007680737762711,150.17871093749997,11.208333333333334,0.3770833333333334,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
486.0,gpt2,51517.0,0.0007680737762711,150.9662109375,11.208333333333334,0.3812499999999999,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
487.0,gpt2,51561.0,0.0007680737762711,151.41621093749998,11.208333333333334,0.3791666666666666,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
488.0,gpt2,51571.0,0.0008763456135056,149.95371093749998,11.208333333333334,0.3812499999999999,True,20250317_122440,0.0,0.0008763456135056,0.2352124005556106,0.255792886018753,0.0720056146383285
489.0,gpt2,51589.0,0.0007680737762711,149.86230468749997,11.354166666666666,0.3875,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
490.0,gpt2,51589.0,0.0007680737762711,150.00292968749997,11.354166666666666,0.3833333333333333,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
491.0,gpt2,51598.0,0.0007680737762711,150.06621093749996,11.208333333333334,0.3791666666666666,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
492.0,gpt2,51607.0,0.0007680737762711,149.65136718749997,11.229166666666666,0.3875,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
493.0,gpt2,51607.0,0.0007680737762711,149.76386718749998,11.229166666666666,0.3791666666666667,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
494.0,gpt2,51610.0,0.0022837603464722,150.0662109375,11.208333333333334,0.3854166666666667,True,20250317_122440,0.0,0.0022837603464722,0.2363918572664261,0.2551822960376739,0.0791326016187667
495.0,gpt2,51611.0,0.0007680737762711,149.72871093749998,11.208333333333334,0.3854166666666667,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
496.0,gpt2,51616.0,0.000840165594127,149.84121093749997,11.208333333333334,0.3833333333333333,True,20250317_122440,0.0,0.000840165594127,0.2351616770029068,0.2558210790157318,0.0462264865636825
497.0,gpt2,51617.0,0.0007680737762711,149.75683593749997,11.229166666666666,0.3875,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
498.0,gpt2,51617.0,0.0007680737762711,150.31933593749997,11.229166666666666,0.3770833333333334,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
499.0,gpt2,51623.0,0.0020542526617646,150.96621093749997,11.208333333333334,0.3812499999999999,True,20250317_122440,0.0,0.0020542526617646,0.2370496541261673,0.2583145201206207,0.0598023980855941
500.0,gpt2,51627.0,0.0007680737762711,149.7849609375,11.208333333333334,0.3833333333333333,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
501.0,gpt2,51629.0,0.0008763456135056,149.95371093749998,11.208333333333334,0.3812499999999999,True,20250317_122440,0.0,0.0008763456135056,0.2352124005556106,0.255792886018753,0.0720056146383285
502.0,gpt2,51631.0,0.0007680737762711,150.9662109375,11.208333333333334,0.3812499999999999,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
503.0,gpt2,51634.0,0.0007680737762711,150.51621093749998,11.208333333333334,0.3833333333333333,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
504.0,gpt2,51639.0,0.0007680737762711,149.67949218749996,11.208333333333334,0.3812499999999999,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
505.0,gpt2,51650.0,0.0022837603464722,150.0662109375,11.208333333333334,0.3854166666666667,True,20250317_122440,0.0,0.0022837603464722,0.2363918572664261,0.2551822960376739,0.0791326016187667
506.0,gpt2,51678.0,0.0052096331492066,150.51621093749998,11.208333333333334,0.3833333333333333,True,20250317_122440,0.0,0.0052096331492066,0.2353173643350601,0.2545727789402008,0.0380677431821823
507.0,gpt2,51698.0,0.0008223438053391,150.0662109375,11.208333333333334,0.3791666666666666,True,20250317_122440,0.0,0.0008223438053391,0.2351848036050796,0.2558710873126983,0.0697495192289352
508.0,gpt2,51705.0,0.0007680737762711,149.86230468749997,11.354166666666666,0.3875,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
509.0,gpt2,51705.0,0.0007680737762711,150.00292968749997,11.354166666666666,0.3833333333333333,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
510.0,gpt2,51707.0,0.0007680737762711,150.06621093749996,11.208333333333334,0.3854166666666667,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
511.0,gpt2,51709.0,0.0007680737762711,149.95371093749998,11.208333333333334,0.3812499999999999,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
512.0,gpt2,51712.0,0.0007680737762711,150.06621093749996,11.208333333333334,0.3854166666666667,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
513.0,gpt2,51729.0,0.0007680737762711,149.93261718749997,11.395833333333334,0.3875,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
514.0,gpt2,51729.0,0.0007680737762711,150.10136718749996,11.395833333333334,0.3833333333333333,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
515.0,gpt2,51731.0,0.0007680737762711,151.41621093749998,11.208333333333334,0.3791666666666667,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
516.0,gpt2,51735.0,0.0007680737762711,150.56542968749997,11.395833333333334,0.3875,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
517.0,gpt2,51735.0,0.0007680737762711,151.32480468749998,11.395833333333334,0.3812499999999999,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
518.0,gpt2,51736.0,0.0007680737762711,151.86621093749997,11.208333333333334,0.3770833333333334,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
519.0,gpt2,51737.0,0.0007680737762711,150.96621093749997,11.208333333333334,0.3812499999999999,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
520.0,gpt2,51749.0,0.0007680737762711,149.65136718749997,11.229166666666666,0.3875,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
521.0,gpt2,51749.0,0.0007680737762711,149.6794921875,11.229166666666666,0.3854166666666667,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
522.0,gpt2,51755.0,0.0007680737762711,149.86230468749997,11.354166666666666,0.3875,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
523.0,gpt2,51755.0,0.0007680737762711,150.21386718749997,11.354166666666666,0.3770833333333334,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
524.0,gpt2,51757.0,0.0007680737762711,151.41621093749998,11.208333333333334,0.3791666666666666,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
525.0,gpt2,51762.0,0.0007680737762711,149.93261718749997,11.208333333333334,0.3770833333333334,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
526.0,gpt2,51770.0,0.0007680737762711,149.86230468749997,11.354166666666666,0.3875,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
527.0,gpt2,51770.0,0.0007680737762711,150.00292968749997,11.354166666666666,0.3833333333333333,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
528.0,gpt2,51798.0,0.0007680737762711,151.86621093749997,11.208333333333334,0.3770833333333334,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
529.0,gpt2,51802.0,0.00266978982836,151.41621093749998,11.208333333333334,0.3791666666666666,True,20250317_122440,0.0,0.00266978982836,0.2368995100259781,0.2584867179393768,0.0546698421239852
530.0,gpt2,51806.0,0.0007680737762711,149.79199218749997,11.3125,0.3875,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
531.0,gpt2,51806.0,0.0007680737762711,149.90449218749998,11.3125,0.3833333333333333,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
532.0,gpt2,51807.0,0.0007680737762711,150.51621093749998,11.208333333333334,0.3833333333333333,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
533.0,gpt2,51810.0,0.0007680737762711,149.67949218749996,11.208333333333334,0.38125,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
534.0,gpt2,51819.0,0.0007680737762711,150.56542968749997,11.395833333333334,0.3875,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
535.0,gpt2,51819.0,0.0007680737762711,151.07167968749997,11.395833333333334,0.3833333333333333,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
536.0,gpt2,51823.0,0.0007680737762711,149.74277343749998,11.208333333333334,0.3833333333333333,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
537.0,gpt2,51853.0,0.0007680737762711,150.51621093749998,11.208333333333334,0.3833333333333333,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
538.0,gpt2,51857.0,0.0007680737762711,149.86230468749997,11.354166666666666,0.3875,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
539.0,gpt2,51857.0,0.0007680737762711,150.21386718749997,11.354166666666666,0.3770833333333334,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
540.0,gpt2,51865.0,0.0007680737762711,149.86230468749997,11.354166666666666,0.3875,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
541.0,gpt2,51865.0,0.0007680737762711,149.93261718749997,11.354166666666666,0.3854166666666667,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
542.0,gpt2,51871.0,0.0020542526617646,150.96621093749997,11.208333333333334,0.3812499999999999,True,20250317_122440,0.0,0.0020542526617646,0.2370496541261673,0.2583145201206207,0.0598023980855941
543.0,gpt2,51886.0,0.0007680737762711,150.56542968749997,11.395833333333334,0.3875,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
544.0,gpt2,51886.0,0.0007680737762711,151.32480468749998,11.395833333333334,0.3812499999999999,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
545.0,gpt2,51890.0,0.0007680737762711,149.86933593749998,11.208333333333334,0.3791666666666666,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
546.0,gpt2,51898.0,0.0007887863903306,150.17871093749997,11.208333333333334,0.3770833333333334,True,20250317_122440,0.0,0.0007887863903306,0.2351614981889724,0.2560463845729828,0.0681085437536239
547.0,gpt2,51920.0,0.0007680737762711,149.74277343749998,11.208333333333334,0.3833333333333333,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
548.0,gpt2,51921.0,0.0007680737762711,149.72167968749997,11.229166666666666,0.3875,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
549.0,gpt2,51921.0,0.0007680737762711,150.05917968749998,11.229166666666666,0.3791666666666666,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
550.0,gpt2,51935.0,0.0007680737762711,149.79199218749997,11.3125,0.3875,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
551.0,gpt2,51935.0,0.0007680737762711,150.07324218749997,11.3125,0.3770833333333334,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
552.0,gpt2,51938.0,0.0007680737762711,149.6373046875,11.208333333333334,0.3854166666666667,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
553.0,gpt2,51940.0,0.0007680737762711,150.96621093749997,11.208333333333334,0.3812499999999999,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
554.0,gpt2,51960.0,0.0044012004509568,150.29121093749998,11.208333333333334,0.3833333333333333,True,20250317_122440,0.0,0.0044012004509568,0.2357031852006912,0.2551455199718475,0.0842175930738449
555.0,gpt2,51968.0,0.0007680737762711,151.41621093749998,11.208333333333334,0.3791666666666667,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
556.0,gpt2,51972.0,0.0007680737762711,150.9662109375,11.208333333333334,0.3812499999999999,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
557.0,gpt2,51985.0,0.0007680737762711,150.96621093749997,11.208333333333334,0.3812499999999999,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
558.0,gpt2,51995.0,0.0007680737762711,149.72167968749997,11.229166666666666,0.3875,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
559.0,gpt2,51995.0,0.0007680737762711,150.05917968749998,11.229166666666666,0.3791666666666666,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
560.0,gpt2,52004.0,0.0007680737762711,151.41621093749998,11.208333333333334,0.3791666666666666,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
561.0,gpt2,52011.0,0.0007680737762711,149.72167968749997,11.229166666666666,0.3875,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
562.0,gpt2,52011.0,0.0007680737762711,149.80605468749997,11.229166666666666,0.3854166666666667,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
563.0,gpt2,52019.0,0.0007680737762711,150.06621093749996,11.208333333333334,0.3854166666666667,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
564.0,gpt2,52038.0,0.0007680737762711,150.14355468749997,11.3125,0.3875,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
565.0,gpt2,52038.0,0.0007680737762711,150.98730468749997,11.3125,0.3770833333333334,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
566.0,gpt2,52042.0,0.0007680737762711,149.65136718749997,11.229166666666666,0.3875,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
567.0,gpt2,52042.0,0.0007680737762711,149.79199218749997,11.229166666666666,0.3770833333333334,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
568.0,gpt2,52043.0,0.0007680737762711,151.41621093749998,11.208333333333334,0.3791666666666666,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
569.0,gpt2,52045.0,0.0007680737762711,150.51621093749998,11.208333333333334,0.3833333333333333,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
570.0,gpt2,52050.0,0.0007680737762711,149.86230468749997,11.354166666666666,0.3875,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
571.0,gpt2,52050.0,0.0007680737762711,149.93261718749997,11.354166666666666,0.3854166666666667,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
572.0,gpt2,52051.0,0.0007680737762711,151.41621093749998,11.208333333333334,0.3791666666666666,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
573.0,gpt2,52059.0,0.0007680737762711,149.6794921875,11.208333333333334,0.3812499999999999,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
574.0,gpt2,52073.0,0.0007680737762711,149.95371093749998,11.208333333333334,0.3812499999999999,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
575.0,gpt2,52076.0,0.0013652825728058,150.29121093749998,11.208333333333334,0.3833333333333333,True,20250317_122440,0.0,0.0013652825728058,0.2345609217882156,0.2563206255435943,0.0177653282880783
576.0,gpt2,52082.0,0.0007680737762711,150.96621093749997,11.208333333333334,0.3812499999999999,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
577.0,gpt2,52085.0,0.0007680737762711,149.86933593749998,11.208333333333334,0.3791666666666666,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
578.0,gpt2,52087.0,0.0007680737762711,151.41621093749998,11.208333333333334,0.3791666666666667,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
579.0,gpt2,52103.0,0.0007680737762711,149.93261718749997,11.395833333333334,0.3875,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
580.0,gpt2,52103.0,0.0007680737762711,150.01699218749997,11.395833333333334,0.3854166666666667,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
581.0,gpt2,52108.0,0.0007680737762711,149.72167968749997,11.208333333333334,0.3770833333333332,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
582.0,gpt2,52112.0,0.0007680737762711,149.79199218749997,11.3125,0.3875,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
583.0,gpt2,52112.0,0.0007680737762711,149.84824218749998,11.3125,0.3854166666666667,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
584.0,gpt2,52124.0,0.0007680737762711,149.86933593749998,11.208333333333334,0.3791666666666666,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
585.0,gpt2,52132.0,0.0007680737762711,151.41621093749998,11.208333333333334,0.3791666666666666,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
586.0,gpt2,52135.0,0.0029785716906189,150.0662109375,11.208333333333334,0.3854166666666667,True,20250317_122440,0.0,0.0029785716906189,0.2355780154466629,0.2558071911334991,0.0337008088827133
587.0,gpt2,52165.0,0.0007680737762711,149.72167968749997,11.229166666666666,0.3875,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
588.0,gpt2,52165.0,0.0007680737762711,149.97480468749998,11.229166666666666,0.3812499999999999,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
589.0,gpt2,52172.0,0.0007680737762711,149.86230468749997,11.354166666666666,0.3875,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
590.0,gpt2,52172.0,0.0007680737762711,150.21386718749997,11.354166666666666,0.3770833333333332,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
591.0,gpt2,52214.0,0.0007680737762711,149.79199218749997,11.3125,0.3875,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
592.0,gpt2,52214.0,0.0007680737762711,150.07324218749997,11.3125,0.3770833333333334,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
593.0,gpt2,52216.0,0.0007680737762711,149.72167968749997,11.229166666666666,0.3875,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
594.0,gpt2,52216.0,0.0007680737762711,149.8904296875,11.229166666666666,0.3833333333333333,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
595.0,gpt2,52229.0,0.0007680737762711,150.51621093749998,11.208333333333334,0.3833333333333333,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
596.0,gpt2,52234.0,0.0007680737762711,150.96621093749997,11.208333333333334,0.3812499999999999,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
597.0,gpt2,52247.0,0.0007680737762711,149.6794921875,11.208333333333334,0.3854166666666667,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
598.0,gpt2,52268.0,0.0007680737762711,149.93261718749997,11.270833333333334,0.3875,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
599.0,gpt2,52268.0,0.0007680737762711,150.18574218749998,11.270833333333334,0.3833333333333333,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
600.0,gpt2,52284.0,0.005134561099112,150.51621093749995,11.208333333333334,0.3833333333333333,True,20250317_122440,0.0,0.005134561099112,0.2369107156991958,0.2577914893627167,0.0528063029050827
601.0,gpt2,52295.0,0.0028044814243912,150.0662109375,11.208333333333334,0.3854166666666667,True,20250317_122440,0.0,0.0028044814243912,0.2351821213960647,0.2563084661960602,0.0491258352994918
602.0,gpt2,52309.0,0.0007680737762711,149.6794921875,11.208333333333334,0.3812499999999999,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
603.0,gpt2,52315.0,0.0022837603464722,150.0662109375,11.208333333333334,0.3854166666666667,True,20250317_122440,0.0,0.0022837603464722,0.2363918572664261,0.2551822960376739,0.0791326016187667
604.0,gpt2,52322.0,0.0007680737762711,149.86933593749998,11.208333333333334,0.3812499999999999,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
605.0,gpt2,52331.0,0.0007680737762711,151.41621093749998,11.208333333333334,0.3791666666666667,True,20250317_122440,0.0,0.0007680737762711,0.2353173643350601,0.2557236850261688,0.0446120947599411
